(1)ClimateZone,(2)Date,(3)T.Max,(4)T.Min,(5)Rain,(6)Evap,(7)Radn
A,17/06/1993,0.300000012,0,0.300000012,0.823,0.823
A,18/06/1993,4.800000191,0,4.800000191,0.827,0.827
A,19/06/1993,5.949999809,0,5.949999809,0.831,0.831
A,20/06/1993,8.550000191,0,8.550000191,0.835,0.835
A,21/06/1993,9.5,0,9.5,0.839,0.839
A,22/06/1993,0.75,0,0.75,0.843,0.843
A,23/06/1993,0,0,0,0.847,0.847
A,24/06/1993,0.25,0,0.25,0.851,0.851
A,25/06/1993,0.100000001,0,0.100000001,0.855,0.855
A,26/06/1993,0,0,0,0.859,0.859
A,27/06/1993,0.050000001,0,0.050000001,0.863,0.863
A,28/06/1993,0,0,0,0.867,0.867
A,29/06/1993,7.450000286,0,7.450000286,0.871,0.871
A,30/06/1993,0.100000001,0,0.100000001,0.875,0.875
A,1/07/1993,0.350000024,0,0.350000024,0.879,0.879
A,2/07/1993,2.5,0,2.5,0.883,0.883
A,3/07/1993,3.849999905,0,3.849999905,0.886,0.886
A,4/07/1993,0.75,0,0.75,0.89,0.89
A,5/07/1993,0,0,0,0.894,0.894
A,6/07/1993,9.25,0,9.25,0.898,0.898
A,7/07/1993,55.09999847,0,55.09999847,0.902,0.902
A,8/07/1993,7.350000381,0,7.350000381,0.906,0.906
A,9/07/1993,5.949999809,0,5.949999809,0.91,0.91
A,10/07/1993,0.649999976,0,0.649999976,0.914,0.914
A,11/07/1993,0.449999988,0,0.449999988,0.918,0.918
A,12/07/1993,0,0,0,0.922,0.922
A,13/07/1993,0.550000012,0,0.550000012,0.926,0.926
A,14/07/1993,9.75,0,9.75,0.93,0.93
A,15/07/1993,0.799999952,0,0.799999952,0.934,0.934
A,16/07/1993,0.150000006,0,0.150000006,0.938,0.938
A,17/07/1993,0,0,0,0.957,0.957
A,18/07/1993,1.400000095,0,1.400000095,0.976,0.976
A,19/07/1993,0.950000048,0,0.950000048,0.995,0.995
A,20/07/1993,0.25,0,0.25,1.014,1.014
A,21/07/1993,0,0,0,1.033,1.033
A,22/07/1993,0.400000006,0,0.400000006,1.051,1.051
A,23/07/1993,6.050000191,0,6.050000191,1.07,1.07
A,24/07/1993,1.899999976,0,1.899999976,1.089,1.089
A,25/07/1993,4.899999619,0,4.899999619,1.108,1.108
A,26/07/1993,0.100000001,0,0.100000001,1.127,1.127
A,27/07/1993,0,0,0,1.146,1.146
A,28/07/1993,0,0,0,1.165,1.165
A,29/07/1993,0.5,0,0.5,1.184,1.184
A,30/07/1993,9.25,0,9.25,1.203,1.203
A,31/07/1993,1.700000048,0,1.700000048,1.222,1.222
A,1/08/1993,9.399999619,0,9.399999619,1.241,1.241
A,2/08/1993,10.25,0,10.25,1.26,1.26
A,3/08/1993,0.200000003,0,0.200000003,1.278,1.278
A,4/08/1993,0,0,0,1.297,1.297
A,5/08/1993,0,0,0,1.316,1.316
A,6/08/1993,0.400000006,0,0.400000006,1.335,1.335
A,7/08/1993,7.75,0,7.75,1.354,1.354
A,8/08/1993,1.200000048,0,1.200000048,1.373,1.373
A,9/08/1993,10.39999962,0,10.39999962,1.392,1.392
A,10/08/1993,0.600000024,0,0.600000024,1.411,1.411
A,11/08/1993,0,0,0,1.43,1.43
A,12/08/1993,1.350000024,0,1.350000024,1.449,1.449
A,13/08/1993,9.25,0,9.25,1.468,1.468
A,14/08/1993,8.300000191,0,8.300000191,1.487,1.487
A,15/08/1993,4.899999619,0,4.899999619,1.505,1.505
A,16/08/1993,2.900000095,0,2.900000095,1.524,1.524
A,17/08/1993,4.449999809,0,4.449999809,1.557,1.557
A,18/08/1993,0.550000012,0,0.550000012,1.589,1.589
A,19/08/1993,0,0,0,1.621,1.621
A,20/08/1993,0,0,0,1.653,1.653
A,21/08/1993,0,0,0,1.686,1.686
A,22/08/1993,0,0,0,1.718,1.718
A,23/08/1993,0,0,0,1.75,1.75
A,24/08/1993,0,0,0,1.782,1.782
A,25/08/1993,0,0,0,1.815,1.815
A,26/08/1993,0,0,0,1.847,1.847
A,27/08/1993,0,0,0,1.879,1.879
A,28/08/1993,0,0,0,1.911,1.911
A,29/08/1993,0,0,0,1.944,1.944
A,30/08/1993,20.45000076,0,20.45000076,1.976,1.976
A,31/08/1993,1.799999952,0,1.799999952,2.008,2.008
A,1/09/1993,11.39999962,0,11.39999962,2.04,2.04
A,2/09/1993,1,0,1,2.073,2.073
A,3/09/1993,0,0,0,2.105,2.105
A,4/09/1993,0,0,0,2.137,2.137
A,5/09/1993,0,0,0,2.169,2.169
A,6/09/1993,0,0,0,2.202,2.202
A,7/09/1993,0.949999988,0,0.949999988,2.234,2.234
A,8/09/1993,3.300000191,0,3.300000191,2.266,2.266
A,9/09/1993,0.550000012,0,0.550000012,2.298,2.298
A,10/09/1993,2,0,2,2.331,2.331
A,11/09/1993,4.550000191,0,4.550000191,2.363,2.363
A,12/09/1993,1.850000024,0,1.850000024,2.395,2.395
A,13/09/1993,0.100000001,0,0.100000001,2.427,2.427
A,14/09/1993,0.150000006,0,0.150000006,2.46,2.46
A,15/09/1993,0.100000001,0,0.100000001,2.492,2.492
A,16/09/1993,0,0,0,2.524,2.524
A,17/09/1993,0,0,0,2.57,2.57
A,18/09/1993,24.89999962,0,24.89999962,2.616,2.616
A,19/09/1993,16.70000076,0,16.70000076,2.663,2.663
A,20/09/1993,5.75,0,5.75,2.709,2.709
A,21/09/1993,0.200000003,0,0.200000003,2.755,2.755
A,22/09/1993,0.100000001,0,0.100000001,2.801,2.801
A,23/09/1993,0,0,0,2.847,2.847
A,24/09/1993,0,0,0,2.894,2.894
A,25/09/1993,0,0,0,2.94,2.94
A,26/09/1993,0,0,0,2.986,2.986
A,27/09/1993,0,0,0,3.032,3.032
A,28/09/1993,26.75,0,26.75,3.078,3.078
A,29/09/1993,0.100000001,0,0.100000001,3.124,3.124
A,30/09/1993,10.10000038,0,10.10000038,3.171,3.171
A,1/10/1993,0.5,0,0.5,3.217,3.217
A,2/10/1993,7.949999809,0,7.949999809,3.263,3.263
A,3/10/1993,11.10000038,0,11.10000038,3.309,3.309
A,4/10/1993,5.25,0,5.25,3.355,3.355
A,5/10/1993,0.850000024,0,0.850000024,3.401,3.401
A,6/10/1993,0,0,0,3.448,3.448
A,7/10/1993,0,0,0,3.494,3.494
A,8/10/1993,0.899999976,0,0.899999976,3.54,3.54
A,9/10/1993,4,0,4,3.586,3.586
A,10/10/1993,1.5,0,1.5,3.632,3.632
A,11/10/1993,0,0,0,3.679,3.679
A,12/10/1993,0,0,0,3.725,3.725
A,13/10/1993,0,0,0,3.771,3.771
A,14/10/1993,0,0,0,3.817,3.817
A,15/10/1993,0.050000001,0,0.050000001,3.863,3.863
A,16/10/1993,3.799999952,0,3.799999952,3.909,3.909
A,17/10/1993,29.54999924,0,29.54999924,3.96,3.96
A,18/10/1993,9.5,0,9.5,4.01,4.01
A,19/10/1993,3.599999905,0,3.599999905,4.061,4.061
A,20/10/1993,0.25,0,0.25,4.111,4.111
A,21/10/1993,0,0,0,4.162,4.162
A,22/10/1993,0,0,0,4.212,4.212
A,23/10/1993,0,0,0,4.263,4.263
A,24/10/1993,0.200000003,0,0.200000003,4.313,4.313
A,25/10/1993,0.799999952,0,0.799999952,4.363,4.363
A,26/10/1993,0,0,0,4.414,4.414
A,27/10/1993,15.14999962,0,15.14999962,4.464,4.464
A,28/10/1993,6.800000191,0,6.800000191,4.515,4.515
A,29/10/1993,0.349999994,0,0.349999994,4.565,4.565
A,30/10/1993,0,0,0,4.616,4.616
A,31/10/1993,1.700000048,0,1.700000048,4.666,4.666
A,1/11/1993,9.850000381,0,9.850000381,4.717,4.717
A,2/11/1993,3.900000095,0,3.900000095,4.767,4.767
A,3/11/1993,6.800000191,0,6.800000191,4.817,4.817
A,4/11/1993,0.050000001,0,0.050000001,4.868,4.868
A,5/11/1993,0,0,0,4.918,4.918
A,6/11/1993,0,0,0,4.969,4.969
A,7/11/1993,0.150000006,0,0.150000006,5.019,5.019
A,8/11/1993,0,0,0,5.07,5.07
A,9/11/1993,0,0,0,5.12,5.12
A,10/11/1993,0,0,0,5.171,5.171
A,11/11/1993,0.350000024,0,0.350000024,5.221,5.221
A,12/11/1993,0,0,0,5.271,5.271
A,13/11/1993,0,0,0,5.322,5.322
A,14/11/1993,0,0,0,5.372,5.372
A,15/11/1993,0,0,0,5.423,5.423
A,16/11/1993,0,0,0,5.473,5.473
A,17/11/1993,0.150000006,0,0.150000006,5.466,5.466
A,18/11/1993,2.849999905,0,2.849999905,5.458,5.458
A,19/11/1993,10.39999962,0,10.39999962,5.451,5.451
A,20/11/1993,0.050000001,0,0.050000001,5.443,5.443
A,21/11/1993,1.799999952,0,1.799999952,5.436,5.436
A,22/11/1993,0,0,0,5.428,5.428
A,23/11/1993,0,0,0,5.421,5.421
A,24/11/1993,0,0,0,5.414,5.414
A,25/11/1993,0,0,0,5.406,5.406
A,26/11/1993,0,0,0,5.399,5.399
A,27/11/1993,0,0,0,5.391,5.391
A,28/11/1993,0,0,0,5.384,5.384
A,29/11/1993,0,0,0,5.376,5.376
A,30/11/1993,0,0,0,5.369,5.369
A,1/12/1993,0.200000003,0,0.200000003,5.361,5.361
A,2/12/1993,1.5,0,1.5,5.354,5.354
A,3/12/1993,0.350000024,0,0.350000024,5.346,5.346
A,4/12/1993,0,0,0,5.339,5.339
A,5/12/1993,0,0,0,5.331,5.331
A,6/12/1993,0,0,0,5.324,5.324
A,7/12/1993,0,0,0,5.317,5.317
A,8/12/1993,0,0,0,5.309,5.309
A,9/12/1993,0,0,0,5.302,5.302
A,10/12/1993,2.650000095,0,2.650000095,5.294,5.294
A,11/12/1993,13.10000038,0,13.10000038,5.287,5.287
A,12/12/1993,2.599999905,0,2.599999905,5.279,5.279
A,13/12/1993,54.94999695,0,54.94999695,5.272,5.272
A,14/12/1993,0.700000048,0,0.700000048,5.264,5.264
A,15/12/1993,0.25,0,0.25,5.257,5.257
A,16/12/1993,0,0,0,5.249,5.249
A,17/12/1993,0,0,0,5.273,5.273
A,18/12/1993,0,0,0,5.296,5.296
A,19/12/1993,0,0,0,5.319,5.319
A,20/12/1993,0.100000001,0,0.100000001,5.343,5.343
A,21/12/1993,12.64999962,0,12.64999962,5.366,5.366
A,22/12/1993,14.30000019,0,14.30000019,5.389,5.389
A,23/12/1993,4.349999905,0,4.349999905,5.412,5.412
A,24/12/1993,0.25,0,0.25,5.436,5.436
A,25/12/1993,3.550000191,0,3.550000191,5.459,5.459
A,26/12/1993,2.299999952,0,2.299999952,5.482,5.482
A,27/12/1993,0.550000012,0,0.550000012,5.505,5.505
A,28/12/1993,1.100000024,0,1.100000024,5.529,5.529
A,29/12/1993,0,0,0,5.552,5.552
A,30/12/1993,0,0,0,5.575,5.575
A,31/12/1993,0,0,0,5.598,5.598
A,1/01/1994,0.150000006,0,0.150000006,5.622,5.622
A,2/01/1994,0.5,0,0.5,5.645,5.645
A,3/01/1994,7.400000095,0,7.400000095,5.668,5.668
A,4/01/1994,4.199999809,0,4.199999809,5.692,5.692
A,5/01/1994,18.25,0,18.25,5.715,5.715
A,6/01/1994,18.54999924,0,18.54999924,5.738,5.738
A,7/01/1994,14.89999962,0,14.89999962,5.761,5.761
A,8/01/1994,1,0,1,5.785,5.785
A,9/01/1994,1.75,0,1.75,5.808,5.808
A,10/01/1994,0,0,0,5.831,5.831
A,11/01/1994,0.050000001,0,0.050000001,5.854,5.854
A,12/01/1994,0.899999976,0,0.899999976,5.878,5.878
A,13/01/1994,0,0,0,5.901,5.901
A,14/01/1994,0,0,0,5.924,5.924
A,15/01/1994,2.599999905,0,2.599999905,5.948,5.948
A,16/01/1994,4.550000191,0,4.550000191,5.971,5.971
A,17/01/1994,0,0,0,5.932,5.932
A,18/01/1994,0,0,0,5.893,5.893
A,19/01/1994,0.349999994,0,0.349999994,5.854,5.854
A,20/01/1994,2.599999905,0,2.599999905,5.815,5.815
A,21/01/1994,0,0,0,5.776,5.776
A,22/01/1994,0,0,0,5.737,5.737
A,23/01/1994,0.150000006,0,0.150000006,5.698,5.698
A,24/01/1994,0.300000012,0,0.300000012,5.66,5.66
A,25/01/1994,0,0,0,5.621,5.621
A,26/01/1994,0,0,0,5.582,5.582
A,27/01/1994,0,0,0,5.543,5.543
A,28/01/1994,0.050000001,0,0.050000001,5.504,5.504
A,29/01/1994,0.050000001,0,0.050000001,5.465,5.465
A,30/01/1994,0.100000001,0,0.100000001,5.426,5.426
A,31/01/1994,0,0,0,5.387,5.387
A,1/02/1994,0,0,0,5.348,5.348
A,2/02/1994,0,0,0,5.309,5.309
A,3/02/1994,0.550000012,0,0.550000012,5.27,5.27
A,4/02/1994,7.600000381,0,7.600000381,5.232,5.232
A,5/02/1994,0,0,0,5.193,5.193
A,6/02/1994,4,0,4,5.154,5.154
A,7/02/1994,0.100000001,0,0.100000001,5.115,5.115
A,8/02/1994,1.899999976,0,1.899999976,5.076,5.076
A,9/02/1994,0.449999988,0,0.449999988,5.037,5.037
A,10/02/1994,5.099999905,0,5.099999905,4.998,4.998
A,11/02/1994,0,0,0,4.959,4.959
A,12/02/1994,0,0,0,4.92,4.92
A,13/02/1994,0,0,0,4.881,4.881
A,14/02/1994,0,0,0,4.843,4.843
A,15/02/1994,0,0,0,4.804,4.804
A,16/02/1994,0,0,0,4.765,4.765
A,17/02/1994,0,0,0,4.75,4.75
A,18/02/1994,0,0,0,4.735,4.735
A,19/02/1994,0,0,0,4.72,4.72
A,20/02/1994,0,0,0,4.705,4.705
A,21/02/1994,0,0,0,4.69,4.69
A,22/02/1994,0,0,0,4.675,4.675
A,23/02/1994,0.200000003,0,0.200000003,4.66,4.66
A,24/02/1994,0.800000012,0,0.800000012,4.645,4.645
A,25/02/1994,0.050000001,0,0.050000001,4.63,4.63
A,26/02/1994,0.799999952,0,0.799999952,4.615,4.615
A,27/02/1994,0.550000012,0,0.550000012,4.6,4.6
A,28/02/1994,0,0,0,4.585,4.585
A,1/03/1994,0,0,0,4.57,4.57
A,2/03/1994,0,0,0,4.555,4.555
A,3/03/1994,0,0,0,4.54,4.54
A,4/03/1994,0,0,0,4.525,4.525
A,5/03/1994,0,0,0,4.511,4.511
A,6/03/1994,0,0,0,4.496,4.496
A,7/03/1994,0,0,0,4.481,4.481
A,8/03/1994,0,0,0,4.466,4.466
A,9/03/1994,0,0,0,4.451,4.451
A,10/03/1994,0,0,0,4.436,4.436
A,11/03/1994,0,0,0,4.421,4.421
A,12/03/1994,0,0,0,4.406,4.406
A,13/03/1994,0,0,0,4.391,4.391
A,14/03/1994,0,0,0,4.376,4.376
A,15/03/1994,0,0,0,4.361,4.361
A,16/03/1994,0,0,0,4.346,4.346
A,17/03/1994,0,0,0,4.281,4.281
A,18/03/1994,0,0,0,4.217,4.217
A,19/03/1994,0,0,0,4.152,4.152
A,20/03/1994,0,0,0,4.087,4.087
A,21/03/1994,0,0,0,4.022,4.022
A,22/03/1994,0,0,0,3.957,3.957
A,23/03/1994,0,0,0,3.893,3.893
A,24/03/1994,0,0,0,3.828,3.828
A,25/03/1994,0,0,0,3.763,3.763
A,26/03/1994,0,0,0,3.698,3.698
A,27/03/1994,0,0,0,3.634,3.634
A,28/03/1994,0,0,0,3.569,3.569
A,29/03/1994,0,0,0,3.504,3.504
A,30/03/1994,0,0,0,3.439,3.439
A,31/03/1994,2.150000095,0,2.150000095,3.375,3.375
A,1/04/1994,0.800000012,0,0.800000012,3.31,3.31
A,2/04/1994,0.150000006,0,0.150000006,3.245,3.245
A,3/04/1994,0,0,0,3.18,3.18
A,4/04/1994,0.899999976,0,0.899999976,3.116,3.116
A,5/04/1994,3.099999905,0,3.099999905,3.051,3.051
A,6/04/1994,1,0,1,2.986,2.986
A,7/04/1994,3.599999905,0,3.599999905,2.921,2.921
A,8/04/1994,0.100000001,0,0.100000001,2.857,2.857
A,9/04/1994,0.25,0,0.25,2.792,2.792
A,10/04/1994,0.950000048,0,0.950000048,2.727,2.727
A,11/04/1994,5.350000381,0,5.350000381,2.662,2.662
A,12/04/1994,1.649999976,0,1.649999976,2.598,2.598
A,13/04/1994,0.5,0,0.5,2.533,2.533
A,14/04/1994,0,0,0,2.468,2.468
A,15/04/1994,0,0,0,2.403,2.403
A,16/04/1994,0,0,0,2.338,2.338
A,17/04/1994,0,0,0,2.306,2.306
A,18/04/1994,0,0,0,2.273,2.273
A,19/04/1994,0,0,0,2.24,2.24
A,20/04/1994,0,0,0,2.207,2.207
A,21/04/1994,0,0,0,2.175,2.175
A,22/04/1994,0,0,0,2.142,2.142
A,23/04/1994,0,0,0,2.109,2.109
A,24/04/1994,0,0,0,2.076,2.076
A,25/04/1994,0,0,0,2.043,2.043
A,26/04/1994,0,0,0,2.011,2.011
A,27/04/1994,1.5,0,1.5,1.978,1.978
A,28/04/1994,5.449999809,0,5.449999809,1.945,1.945
A,29/04/1994,0,0,0,1.912,1.912
A,30/04/1994,0,0,0,1.879,1.879
A,1/05/1994,0.100000001,0,0.100000001,1.847,1.847
A,2/05/1994,0.600000024,0,0.600000024,1.814,1.814
A,3/05/1994,0,0,0,1.781,1.781
A,4/05/1994,0,0,0,1.748,1.748
A,5/05/1994,0,0,0,1.716,1.716
A,6/05/1994,0,0,0,1.683,1.683
A,7/05/1994,0,0,0,1.65,1.65
A,8/05/1994,2.400000095,0,2.400000095,1.617,1.617
A,9/05/1994,0.600000024,0,0.600000024,1.584,1.584
A,10/05/1994,1.699999928,0,1.699999928,1.552,1.552
A,11/05/1994,0.100000001,0,0.100000001,1.519,1.519
A,12/05/1994,0,0,0,1.486,1.486
A,13/05/1994,5.899999619,0,5.899999619,1.453,1.453
A,14/05/1994,0.200000003,0,0.200000003,1.42,1.42
A,15/05/1994,0,0,0,1.388,1.388
A,16/05/1994,0.799999952,0,0.799999952,1.355,1.355
A,17/05/1994,10.05000019,0,10.05000019,1.335,1.335
A,18/05/1994,3.150000095,0,3.150000095,1.315,1.315
A,19/05/1994,0.799999952,0,0.799999952,1.295,1.295
A,20/05/1994,0.25,0,0.25,1.275,1.275
A,21/05/1994,1.600000024,0,1.600000024,1.255,1.255
A,22/05/1994,0.5,0,0.5,1.235,1.235
A,23/05/1994,0.100000001,0,0.100000001,1.215,1.215
A,24/05/1994,4.099999905,0,4.099999905,1.195,1.195
A,25/05/1994,10.5,0,10.5,1.175,1.175
A,26/05/1994,3.099999905,0,3.099999905,1.155,1.155
A,27/05/1994,5.199999809,0,5.199999809,1.135,1.135
A,28/05/1994,1.350000024,0,1.350000024,1.115,1.115
A,29/05/1994,1.299999952,0,1.299999952,1.095,1.095
A,30/05/1994,5.800000191,0,5.800000191,1.075,1.075
A,31/05/1994,0.200000003,0,0.200000003,1.055,1.055
A,1/06/1994,0,0,0,1.035,1.035
A,2/06/1994,0,0,0,1.015,1.015
A,3/06/1994,0,0,0,0.995,0.995
A,4/06/1994,0.700000048,0,0.700000048,0.975,0.975
A,5/06/1994,13.10000038,0,13.10000038,0.955,0.955
A,6/06/1994,20.39999962,0,20.39999962,0.935,0.935
A,7/06/1994,2.25,0,2.25,0.915,0.915
A,8/06/1994,0.200000003,0,0.200000003,0.895,0.895
A,9/06/1994,0.100000001,0,0.100000001,0.875,0.875
A,10/06/1994,2.5,0,2.5,0.855,0.855
A,11/06/1994,3.849999905,0,3.849999905,0.835,0.835
A,12/06/1994,0.5,0,0.5,0.815,0.815
A,13/06/1994,6.449999809,0,6.449999809,0.795,0.795
A,14/06/1994,8.100000381,0,8.100000381,0.775,0.775
A,15/06/1994,1.600000024,0,1.600000024,0.755,0.755
A,16/06/1994,14.85000038,0,14.85000038,0.735,0.735
A,17/06/1994,2.400000095,0,2.400000095,0.754,0.754
A,18/06/1994,9.649999619,0,9.649999619,0.773,0.773
A,19/06/1994,1.549999952,0,1.549999952,0.792,0.792
A,20/06/1994,0,0,0,0.81,0.81
A,21/06/1994,0.300000012,0,0.300000012,0.829,0.829
A,22/06/1994,1.800000072,0,1.800000072,0.848,0.848
A,23/06/1994,37.04999924,0,37.04999924,0.867,0.867
A,24/06/1994,8.600000381,0,8.600000381,0.885,0.885
A,25/06/1994,8.200000763,0,8.200000763,0.904,0.904
A,26/06/1994,4.199999809,0,4.199999809,0.923,0.923
A,27/06/1994,0.150000006,0,0.150000006,0.942,0.942
A,28/06/1994,0.050000001,0,0.050000001,0.96,0.96
A,29/06/1994,0,0,0,0.979,0.979
A,30/06/1994,0,0,0,0.998,0.998
A,1/07/1994,0,0,0,1.016,1.016
A,2/07/1994,0,0,0,1.035,1.035
A,3/07/1994,0,0,0,1.054,1.054
A,4/07/1994,0,0,0,1.073,1.073
A,5/07/1994,0,0,0,1.091,1.091
A,6/07/1994,0,0,0,1.11,1.11
A,7/07/1994,0,0,0,1.129,1.129
A,8/07/1994,0,0,0,1.148,1.148
A,9/07/1994,0,0,0,1.166,1.166
A,10/07/1994,5.75,0,5.75,1.185,1.185
A,11/07/1994,9.649999619,0,9.649999619,1.204,1.204
A,12/07/1994,4.449999809,0,4.449999809,1.223,1.223
A,13/07/1994,0,0,0,1.241,1.241
A,14/07/1994,0.100000001,0,0.100000001,1.26,1.26
A,15/07/1994,2.299999952,0,2.299999952,1.279,1.279
A,16/07/1994,0.350000024,0,0.350000024,1.297,1.297
A,17/07/1994,0.350000024,0,0.350000024,1.328,1.328
A,18/07/1994,0.349999994,0,0.349999994,1.359,1.359
A,19/07/1994,0,0,0,1.389,1.389
A,20/07/1994,0.100000001,0,0.100000001,1.42,1.42
A,21/07/1994,0,0,0,1.45,1.45
A,22/07/1994,0,0,0,1.481,1.481
A,23/07/1994,0,0,0,1.511,1.511
A,24/07/1994,0.150000006,0,0.150000006,1.542,1.542
A,25/07/1994,0.100000001,0,0.100000001,1.572,1.572
A,26/07/1994,0.100000001,0,0.100000001,1.603,1.603
A,27/07/1994,0,0,0,1.633,1.633
A,28/07/1994,0,0,0,1.664,1.664
A,29/07/1994,29.90000153,0,29.90000153,1.694,1.694
A,30/07/1994,8.649999619,0,8.649999619,1.725,1.725
A,31/07/1994,11.89999962,0,11.89999962,1.755,1.755
A,1/08/1994,2.700000048,0,2.700000048,1.786,1.786
A,2/08/1994,0.600000024,0,0.600000024,1.816,1.816
A,3/08/1994,0,0,0,1.847,1.847
A,4/08/1994,0,0,0,1.877,1.877
A,5/08/1994,0.899999976,0,0.899999976,1.908,1.908
A,6/08/1994,4.599999905,0,4.599999905,1.938,1.938
A,7/08/1994,4.150000095,0,4.150000095,1.969,1.969
A,8/08/1994,1.799999952,0,1.799999952,2,2
A,9/08/1994,1.549999952,0,1.549999952,2.03,2.03
A,10/08/1994,0,0,0,2.061,2.061
A,11/08/1994,0.649999976,0,0.649999976,2.091,2.091
A,12/08/1994,12.25,0,12.25,2.122,2.122
A,13/08/1994,0.600000024,0,0.600000024,2.152,2.152
A,14/08/1994,2.25,0,2.25,2.183,2.183
A,15/08/1994,0.100000001,0,0.100000001,2.213,2.213
A,16/08/1994,0,0,0,2.244,2.244
A,17/08/1994,0,0,0,2.246,2.246
A,18/08/1994,0,0,0,2.247,2.247
A,19/08/1994,0.050000001,0,0.050000001,2.249,2.249
A,20/08/1994,0,0,0,2.251,2.251
A,21/08/1994,0,0,0,2.253,2.253
A,22/08/1994,5.099999905,0,5.099999905,2.254,2.254
A,23/08/1994,0.75,0,0.75,2.256,2.256
A,24/08/1994,1.599999905,0,1.599999905,2.258,2.258
A,25/08/1994,0,0,0,2.26,2.26
A,26/08/1994,0,0,0,2.262,2.262
A,27/08/1994,0.050000001,0,0.050000001,2.263,2.263
A,28/08/1994,1.75,0,1.75,2.265,2.265
A,29/08/1994,0.350000024,0,0.350000024,2.267,2.267
A,30/08/1994,0,0,0,2.269,2.269
A,31/08/1994,0,0,0,2.271,2.271
A,1/09/1994,0,0,0,2.272,2.272
A,2/09/1994,10.75,0,10.75,2.274,2.274
A,3/09/1994,10.5,0,10.5,2.276,2.276
A,4/09/1994,2.150000095,0,2.150000095,2.278,2.278
A,5/09/1994,2.049999952,0,2.049999952,2.279,2.279
A,6/09/1994,2.400000095,0,2.400000095,2.281,2.281
A,7/09/1994,0.200000003,0,0.200000003,2.283,2.283
A,8/09/1994,0,0,0,2.285,2.285
A,9/09/1994,0,0,0,2.287,2.287
A,10/09/1994,0,0,0,2.288,2.288
A,11/09/1994,6.449999809,0,6.449999809,2.29,2.29
A,12/09/1994,1.400000095,0,1.400000095,2.292,2.292
A,13/09/1994,0.150000006,0,0.150000006,2.294,2.294
A,14/09/1994,1.5,0,1.5,2.296,2.296
A,15/09/1994,0.899999976,0,0.899999976,2.297,2.297
A,16/09/1994,0.300000012,0,0.300000012,2.299,2.299
A,17/09/1994,0.550000012,0,0.550000012,2.347,2.347
A,18/09/1994,2,0,2,2.395,2.395
A,19/09/1994,1.049999952,0,1.049999952,2.443,2.443
A,20/09/1994,1.400000095,0,1.400000095,2.491,2.491
A,21/09/1994,0,0,0,2.539,2.539
A,22/09/1994,0,0,0,2.587,2.587
A,23/09/1994,1.849999905,0,1.849999905,2.635,2.635
A,24/09/1994,0,0,0,2.683,2.683
A,25/09/1994,4.199999809,0,4.199999809,2.731,2.731
A,26/09/1994,1.25,0,1.25,2.779,2.779
A,27/09/1994,0.25,0,0.25,2.827,2.827
A,28/09/1994,2.449999809,0,2.449999809,2.875,2.875
A,29/09/1994,1,0,1,2.923,2.923
A,30/09/1994,0,0,0,2.971,2.971
A,1/10/1994,17.84999847,0,17.84999847,3.019,3.019
A,2/10/1994,11.80000019,0,11.80000019,3.067,3.067
A,3/10/1994,30.84999847,0,30.84999847,3.115,3.115
A,4/10/1994,4.350000381,0,4.350000381,3.163,3.163
A,5/10/1994,0.800000012,0,0.800000012,3.211,3.211
A,6/10/1994,12.25,0,12.25,3.259,3.259
A,7/10/1994,4.149999619,0,4.149999619,3.307,3.307
A,8/10/1994,0.349999994,0,0.349999994,3.355,3.355
A,9/10/1994,1.400000095,0,1.400000095,3.403,3.403
A,10/10/1994,0,0,0,3.451,3.451
A,11/10/1994,0.150000006,0,0.150000006,3.499,3.499
A,12/10/1994,0,0,0,3.547,3.547
A,13/10/1994,0,0,0,3.595,3.595
A,14/10/1994,0,0,0,3.643,3.643
A,15/10/1994,0,0,0,3.691,3.691
A,16/10/1994,0.450000018,0,0.450000018,3.739,3.739
A,17/10/1994,0.25,0,0.25,3.749,3.749
A,18/10/1994,0.050000001,0,0.050000001,3.759,3.759
A,19/10/1994,0.25,0,0.25,3.769,3.769
A,20/10/1994,0,0,0,3.779,3.779
A,21/10/1994,0,0,0,3.789,3.789
A,22/10/1994,0,0,0,3.799,3.799
A,23/10/1994,0,0,0,3.809,3.809
A,24/10/1994,0.150000006,0,0.150000006,3.819,3.819
A,25/10/1994,2.75,0,2.75,3.829,3.829
A,26/10/1994,0.100000001,0,0.100000001,3.839,3.839
A,27/10/1994,0.25,0,0.25,3.849,3.849
A,28/10/1994,1.600000024,0,1.600000024,3.859,3.859
A,29/10/1994,1.950000048,0,1.950000048,3.869,3.869
A,30/10/1994,0.600000024,0,0.600000024,3.879,3.879
A,31/10/1994,6.649999619,0,6.649999619,3.889,3.889
A,1/11/1994,38.15000153,0,38.15000153,3.899,3.899
A,2/11/1994,2.349999905,0,2.349999905,3.909,3.909
A,3/11/1994,1.700000048,0,1.700000048,3.919,3.919
A,4/11/1994,12.85000038,0,12.85000038,3.929,3.929
A,5/11/1994,9.149999619,0,9.149999619,3.939,3.939
A,6/11/1994,7.399999619,0,7.399999619,3.949,3.949
A,7/11/1994,0.600000024,0,0.600000024,3.959,3.959
A,8/11/1994,0.25,0,0.25,3.969,3.969
A,9/11/1994,0,0,0,3.979,3.979
A,10/11/1994,0,0,0,3.989,3.989
A,11/11/1994,0,0,0,3.999,3.999
